date,close
2021-10-01,101.1999
2021-10-04,101.0774
2021-10-05,100.7623
2021-10-06,100.7885
2021-10-07,100.3859
2021-10-08,100.1670
2021-10-11,99.9219
2021-10-12,100.3771
2021-10-13,100.5697
2021-10-14,100.8060
2021-10-15,100.3071
2021-10-18,100.1670
2021-10-19,99.8081
2021-10-20,99.7643
2021-10-21,99.5017
2021-10-22,99.7556
2021-10-25,99.8781
2021-10-26,100.0007
2021-10-27,100.5609
2021-10-28,100.2983
2021-10-29,100.3421
2021-11-01,100.3342
2021-11-02,100.5795
2021-11-03,100.2641
2021-11-04,100.8072
2021-11-05,101.3591
2021-11-08,100.9211
2021-11-09,101.3854
2021-11-10,100.5182
2021-11-11,100.1940
2021-11-12,100.4043
2021-11-15,100.0101
2021-11-16,99.9225
2021-11-17,100.2817
2021-11-18,100.3430
2021-11-19,100.6145
2021-11-22,99.8787
2021-11-23,99.4670
2021-11-24,99.7736
2021-11-26,101.0613
2021-11-29,100.8335
2021-11-30,101.4379
2021-12-01,101.6290
2021-12-02,101.4099
2021-12-03,102.0060
2021-12-06,101.4975
2021-12-07,101.1118
2021-12-08,100.7875
2021-12-09,101.0417
2021-12-10,101.1118
2021-12-13,101.5940
2021-12-14,101.4187
2021-12-15,101.2696
2021-12-16,101.5644
2021-12-17,101.7926
2021-12-20,101.7048
2021-12-21,101.3012
2021-12-22,101.3977
2021-12-23,101.1871
2021-12-27,101.2222
2021-12-28,101.2047
2021-12-29,100.6870
2021-12-30,101.0204
2021-12-31,100.9064
2022-01-03,99.9675
2022-01-04,99.9148
2022-01-05,99.4937
2022-01-06,99.2480
2022-01-07,98.9233
2022-01-10,98.8970
2022-01-11,99.1339
2022-01-12,99.1515
2022-01-13,99.4673
2022-01-14,98.7830
2022-01-18,98.0371
2022-01-19,98.2740
2022-01-20,98.4846
2022-01-21,99.0550
2022-01-24,98.9672
2022-01-25,98.8356
2022-01-26,98.1336
2022-01-27,98.5460
2022-01-28,98.7742
2022-01-31,98.7742
2022-02-01,98.6407
2022-02-02,98.8427
2022-02-03,98.4211
2022-02-04,97.6658
2022-02-07,97.6921
2022-02-08,97.3759
2022-02-09,97.5077
2022-02-10,96.6118
2022-02-11,97.6131
2022-02-14,96.9368
2022-02-15,96.6470
2022-02-16,96.8489
2022-02-17,97.3671
2022-02-18,97.6833
2022-02-22,97.6746
2022-02-23,97.1651
2022-02-24,97.3935
2022-02-25,97.3671
2022-02-28,98.4738
2022-03-01,99.4329
2022-03-02,97.9384
2022-03-03,98.3604
2022-03-04,99.3362
2022-03-07,98.9142
2022-03-08,98.2725
2022-03-09,97.6659
2022-03-10,97.2176
2022-03-11,97.1912
2022-03-14,95.9605
2022-03-15,95.9165
2022-03-16,95.7847
2022-03-17,95.6001
2022-03-18,95.8814
2022-03-21,94.6331
2022-03-22,94.1144
2022-03-23,94.7474
2022-03-24,94.2199
2022-03-25,93.2529
2022-03-28,93.4639
2022-03-29,93.9298
2022-03-30,94.2990
2022-03-31,94.4749
2022-04-01,93.8597
2022-04-04,93.7981
2022-04-05,92.6804
2022-04-06,92.3547
2022-04-07,92.1260
2022-04-08,91.6595
2022-04-11,91.2195
2022-04-12,91.6595
2022-04-13,91.8619
2022-04-14,91.0346
2022-04-18,90.7706
2022-04-19,90.1722
2022-04-20,90.8762
